id;name;slug;uic8_sncf;sncf_id;is_main_station;parent_station_id
3648;Ampilly-le-Sec;ampilly-le-sec;87719914;FRHBV;f;
3649;Coulmier-le-Sec;coulmier-le-sec;87719922;FRHBW;f;
3650;Etais;etais;87719930;FRHBX;f;
3651;Puits;puits;87719948;FRHBY;f;
3652;Lyon Vaise;lyon-vaise;87721001;FRHCD;f;4718
3653;Amplepuis;amplepuis;87721035;FRHCE;f;
3654;St-Victor—Thizy;st-victor-thizy;87721043;FRHCF;f;
3655;Régny;regny;87721050;FRHCG;f;
3656;Couzon-au-Mont-d’Or;couzon-au-mont-dor;87721241;FRHCI;f;
3658;Quincieux;quincieux;87721290;FRHCK;f;
3659;Anse;anse;87721324;FRHCM;f;
3660;St-Georges-de-Reneins;st-georges-de-reneins;87721340;FRHCN;f;
3661;Belleville-sur-Saône;belleville-sur-saone;87721357;FRHCO;f;
3663;Chazay—Marcilly;chazay-marcilly;87721415;FRHCQ;f;
3664;St-Romain-de-Popey;st-romain-de-popey;87721456;FRHCR;f;
3665;Pontcharra—St-Forgeux;pontcharra-st-forgeux;87721464;FRHCS;f;
3666;Tarare;tarare;87721472;FRHCT;f;
3667;Écully—La Demi-Lune;ecully-la-demi-lune;87721506;FRHCU;f;
3668;Le Méridien;le-meridien;87721522;FRHCV;f;
3669;Charbonnières-les-Bains;charbonnieres-les-bains;87721530;FRHCW;t;4862
3670;La Tour-de-Salvagny;la-tour-de-salvagny;87721548;FRHCX;f;
3671;Lentilly;lentilly;87721555;FRHCY;f;
3672;Fleurieux-sur-l’Arbresle;fleurieux-sur-larbresle;87721563;FRHCZ;f;
3673;Les Flachères;les-flacheres;87721704;FRHDB;f;
3675;Dommartin—Lissieu;dommartin-lissieu;87721738;FRHDE;f;
3676;Civrieux-d’Azergues;civrieux-dazergues;87721746;FRHDF;f;
3677;Châtillon-d’Azergues;chatillon-dazergues;87721753;FRHDG;f;
3678;Chessy;chessy;87721761;FRHDH;f;
3679;Le Breuil;le-breuil;87721779;FRHDI;f;
3680;Bois-d’Oingt—Légny;bois-doingt-legny;87721787;FRHDJ;f;
3682;Ternand;ternand;87721811;FRHDL;f;
3683;Chamelet;chamelet;87721829;FRHDM;f;
3685;Chambost-Allières;chambost-allieres;87721845;FRHDO;f;
3687;St-Nizier-d’Azergues;st-nizier-dazergues;87721878;FRHDR;f;
3689;Poule;poule;87721894;FRHDT;f;
3690;Bois-d’Oingt Centre;bois-doingt-centre;87409763;FRHDU;f;
3691;Oullins;oullins;87722207;FRHDV;f;
3692;Pierre-Bénite;pierre-benite;87722231;FRHDW;f;
3694;Vernaison;vernaison;87722264;FRHDY;f;
3695;Grigny Le Sablon;grigny-le-sablon;87722298;FRHEB;f;
3698;Feyzin;feyzin;87722538;FRHEG;f;
3699;Sérézin;serezin;87722546;FRHEH;f;
3700;Ternay;ternay;87722553;FRHEI;f;
3701;Estressin;estressin;87722579;FRHEJ;f;
3702;St-Clair Les Roches;st-clair-les-roches;87722652;FRHEL;f;
3703;Le Péage-de-Roussillon;le-peage-de-roussillon;87722678;FRHEN;f;
3704;Brignais;brignais;87722728;FRHEP;f;
3705;Vénissieux;venissieux;87723320;FRHER;f;
3706;Hesdigneul;hesdigneul;87317107;FRHES;f;
3707;St-Priest;st-priest;87723353;FRHET;f;
3709;St-Quentin-Fallavier;st-quentin-fallavier;87723387;FRHEW;f;
3710;La Verpillière;la-verpilliere;87723395;FRHEX;f;
3711;Bourgoin-Jallieu;bourgoin-jallieu;87723429;FRHEY;f;
3712;Cessieu;cessieu;87723452;FRHFA;f;
3713;La Tour-du-Pin;la-tour-du-pin;87723478;FRHFB;f;
3714;Crépieux-la-Pape;crepieux-la-pape;87723502;FRHFC;f;
3715;Miribel;miribel;87723528;FRHFE;f;
3716;St-Maurice-de-Beynost;st-maurice-de-beynost;87723536;FRHFF;f;
3717;Beynost;beynost;87723544;FRHFG;f;
3719;Montluel;montluel;87723569;FRHFI;f;
3720;Meximieux—Pérouges;meximieux-perouges;87723585;FRHFJ;f;
3721;Sathonay—Rillieux;sathonay-rillieux;87723700;FRHFL;f;
3722;Les Échets;les-echets;87723718;FRHFM;f;
3723;Mionnay;mionnay;87723726;FRHFN;f;
3724;St-André-de-Corcy;st-andre-de-corcy;87723734;FRHFO;f;
3725;St-Marcel-en-Dombes;st-marcel-en-dombes;87723742;FRHFP;f;
3726;Villars-les-Dombes;villars-les-dombes;87723759;FRHFQ;f;
3727;Marlieux—Châtillon;marlieux-chatillon;87723767;FRHFR;f;
3728;St-Paul-de-Varax;st-paul-de-varax;87723783;FRHFS;f;
3729;Servas—Lent;servas-lent;87723791;FRHFT;f;
3730;Givry;givry;87725200;FRHFW;f;
3731;St-Désert;st-desert;87725218;FRHFX;f;
3732;Buxy;buxy;87725226;FRHFY;f;
3733;Jully-les-Buxy;jully-les-buxy;87725234;FRHFZ;f;
3734;Les Filletières;les-filletieres;87725242;FRHGA;f;
3735;St-Boil;st-boil;87725259;FRHGB;f;
3737;Hagondange;hagondange;87191114;FRHGD;f;
3738;St-Gengoux;st-gengoux;87725275;FRHGE;f;
3739;Malay;malay;87725283;FRHGF;f;
3740;Cormatin;cormatin;87725317;FRHGG;f;
3741;Taizé Gare;taize-gare;87725325;FRHGH;f;22631
3742;Massilly;massilly;87725333;FRHGI;f;
3743;La Croix-Blanche—Sologny;la-croix-blanche-sologny;;FRHGJ;f;
3744;La Roche-Vineuse—Milly;la-roche-vineuse-milly;;FRHGK;f;
3745;Prisse;prisse;;FRHGL;f;
3746;Charnay—Condemine;charnay-condemine;87725390;FRHGM;f;
3747;Sennecey-le-Grand;sennecey-le-grand;87725614;FRHGP;f;
3748;Tournus;tournus;87725622;FRHGQ;f;
3749;Fleurville—Pont-de-Vaux;fleurville-pont-de-vaux;87725663;FRHGS;f;
3750;Senozan;senozan;87725671;FRHGT;f;
3751;Mâcon Ville;macon-ville;87725689;FRHGU;t;5041
3752;Crêches-sur-Saône;creches-sur-saone;87725713;FRHGV;f;
3753;Pontanevaux;pontanevaux;87725721;FRHGW;f;
3754;Romanèche-Thorins;romaneche-thorins;87725739;FRHGX;f;
3755;Pont-de-Veyle;pont-de-veyle;87725804;FRHGY;f;
3756;St-Jean-sur-Veyle;st-jean-sur-veyle;87725812;FRHGZ;f;
3757;Vonnas;vonnas;87725820;FRHHA;f;
3758;Mézériat;mezeriat;87725838;FRHHB;f;
3759;Polliat;polliat;87725846;FRHHC;f;
3760;Pouilly-sous-Charlieu;pouilly-sous-charlieu;87726042;FRHHE;f;
3761;Veauche—St-Galmier;veauche-st-galmier;87726208;FRHHJ;f;
3762;Bouthéon;boutheon;87726216;FRHHK;f;
3763;La Fouillouse;la-fouillouse;87726232;FRHHL;f;
3764;St-Chamond;st-chamond;87726307;FRHHO;f;
3766;Rive-de-Gier;rive-de-gier;87726331;FRHHQ;f;
3768;Andrézieux;andrezieux;87726406;FRHHS;f;
3769;Bonson;bonson;87726414;FRHHT;f;
3770;Sury-le-Comtal;sury-le-comtal;87726422;FRHHU;f;
3771;St-Romain-le-Puy;st-romain-le-puy;87726430;FRHHV;f;
3772;Montbrison;montbrison;87726448;FRHHW;f;
3773;Boën;boen;87726471;FRHHX;f;
3774;Toulouse Barrière de Paris;toulouse-barriere-de-paris;87462879;FRHIB;f;5306
3776;Tarsac;tarsac;87462739;FRHID;f;
3777;Maubourguet Marmajou;maubourguet-marmajou;87462721;FRHIF;f;
3778;Tarbes Boulevard Martinet;tarbes-boulevard-martinet;87462705;FRHIG;f;
3780;Soumoulou Les Glycines;soumoulou-les-glycines;87462713;FRHIJ;f;
3781;Dunières;dunieres;87726687;FRHIK;f;
3782;La Ricamarie;la-ricamarie;87726703;FRHIL;f;
3783;Le Chambon-Feugerolles;le-chambon-feugerolles;87726711;FRHIM;f;
3784;Fraisse—Unieux;fraisse-unieux;87726737;FRHIN;f;
3785;Hirson Écoles;hirson-ecoles;87324335;FRHIO;f;4013
3786;Blagnac Mairie;blagnac-mairie;87462770;FRHIP;f;
3787;Aurec;aurec;87726760;FRHIQ;f;
3788;Hirson;hirson;87295063;FRHIR;t;4013
3789;His;his;87618827;FRHIS;f;
3790;Bas-Monistrol;bas-monistrol;87726778;FRHIT;f;
3791;Pont-de-Lignon;pont-de-lignon;87726786;FRHIU;f;
3793;St-Jean-de-Monts Avenue de la Forêt;st-jean-de-monts-avenue-de-la-foret;87463158;FRHIW;f;
3796;St-Jodard;st-jodard;87726851;FRHIZ;f;
3797;Balbigny;balbigny;87726869;FRHJA;f;
3798;Feurs;feurs;87726877;FRHJB;f;
3799;Montrond-les-Bains;montrond-les-bains;87726885;FRHJC;f;
3800;St-Fons;st-fons;87728501;FRHJE;f;
3802;Celles-sur-Durolle;celles-sur-durolle;87731604;FRHJL;f;
3803;Ste-Pazanne Rue du Vigneau;ste-pazanne-rue-du-vigneau;87463125;FRHJM;f;5230
3804;Néronde-sur-Dore;neronde-sur-dore;87731653;FRHJN;f;
3805;La Forie;la-forie;87731703;FRHJO;f;
3807;Nantes Pirmil;nantes-pirmil;87463083;FRHJQ;f;5317
3808;Monlet;monlet;87731778;FRHJR;f;
3809;Ceaux-d’Allègre;ceaux-dallegre;87731786;FRHJS;f;
3812;Lachaud—Curmilhac;lachaud-curmilhac;87731828;FRHJW;f;
3817;Pontchâteau Église;pontchateau-eglise;87463109;FRHKB;f;
3819;Ris—Châteldon;ris-chateldon;87732313;FRHKE;f;
3820;Puy-Guillaume;puy-guillaume;87732321;FRHKF;f;10738
3821;Lapalisse—St-Prix;lapalisse-st-prix;87732610;FRHKK;f;
3823;Royat—Chamalières;royat-chamalieres;87734038;FRHKO;f;
3824;Gerzat;gerzat;87734046;FRHKP;f;
3825;Dréfféac Église;dreffeac-eglise;87462978;FRHKQ;f;
3826;Pont-du-Château;pont-du-chateau;87734087;FRHKR;f;
3828;Pontmort;pontmort;87734103;FRHKT;f;
3829;Aubiat;aubiat;87734111;FRHKU;f;
3830;St-Gildas-des-Bois Rue de la Gare;st-gildas-des-bois-rue-de-la-gare;87463133;FRHKV;f;
3831;Sarliève—Cournon;sarlieve-cournon;87734152;FRHKW;f;
3832;Le Cendre—Orcet;le-cendre-orcet;87734160;FRHKX;f;
3833;Les Martres-de-Veyre;les-martres-de-veyre;87734178;FRHKY;f;
3834;Vic-le-Comte;vic-le-comte;87734186;FRHKZ;f;
3835;Parent—Coudes—Champeix;parent-coudes-champeix;87734194;FRHLA;f;
3836;Issoire;issoire;87734202;FRHLB;f;10683
3837;Le Breuil-sur-Couze;le-breuil-sur-couze;87734228;FRHLC;f;10719
3838;Le Saut-du-Loup;le-saut-du-loup;87734236;FRHLD;f;
3839;Brassac-les-Mines—Ste-Florine;brassac-les-mines-ste-florine;87734244;FRHLE;f;
3840;Brioude;brioude;87734269;FRHLF;f;10675
3841;Paulhaguet;paulhaguet;87734293;FRHLH;f;10583
3842;Langeac;langeac;87734319;FRHLI;f;
3843;Monistrol-d’Allier;monistrol-dallier;87734335;FRHLK;f;
3844;Chapeauroux;chapeauroux;87734343;FRHLL;f;
3845;Langogne;langogne;87734350;FRHLM;f;
3846;Luc;luc;87734368;FRHLN;f;
3847;Séverac Rue de la Gare;severac-rue-de-la-gare;87463117;FRHLO;f;
3848;Vertaizon;vertaizon;87734426;FRHLQ;f;
3850;Lezoux;lezoux;87734442;FRHLS;f;10567
3852;Chabreloche;chabreloche;87734491;FRHLV;f;
3853;Noirétable;noiretable;87734509;FRHLW;f;
3854;Fontenay-le-Comte Pôle Santé;fontenay-le-comte-pole-sante;87462986;FRHLX;f;2776
3855;Courpière;courpiere;87734525;FRHLY;f;
3856;Giroux;giroux;87734533;FRHLZ;f;
3857;Olliergues;olliergues;87734541;FRHMA;f;
3858;Pont-de-David;pont-de-david;87734558;FRHMB;f;
3859;Vertolaye;vertolaye;87734566;FRHMC;f;
3860;Ambert;ambert;87734574;FRHMD;f;10689
3861;Marsac-en-Livradois;marsac-en-livradois;87734582;FRHME;f;
3862;Arlanc;arlanc;87734590;FRHMF;f;
3863;La Roche-sur-Yon Place de Vendée;la-roche-sur-yon-place-de-vendee;87463034;FRHMG;f;
3864;Luçon Centre;lucon-centre;87463075;FRHMH;f;
3865;La Flèche Lycée Bouchevreau;la-fleche-lycee-bouchevreau;87463000;FRHMI;f;
3866;La Chaise-Dieu;la-chaise-dieu;87734632;FRHMJ;f;
3867;Sembadel;sembadel;87734640;FRHMK;f;
3869;Allègre;allegre;87734665;FRHMM;f;
3870;Borne;borne;87734681;FRHMN;f;
3871;Lavoûte-sur-Loire;lavoute-sur-loire;87734707;FRHMO;f;
3872;St-Vincent-le-Château;st-vincent-le-chateau;87734715;FRHMP;f;
3873;Vorey;vorey;87734723;FRHMQ;f;
3874;Chamalières-sur-Loire;chamalieres-sur-loire;87734731;FRHMR;f;
3875;Retournac;retournac;87734749;FRHMS;f;
3876;Lagraulière;lagrauliere;87734764;FRHMU;f;
3878;Riom-es-Montagnes;riom-es-montagnes;87645663;FRHMW;f;
3879;Cerans Église;cerans-eglise;87462937;FRHMX;f;
3880;Massiac-Blesle;massiac-blesle;87734871;FRHMY;f;
3881;Guécélard Belle Étoile;guecelard-belle-etoile;87462994;FRHMZ;f;
3882;Le Mans Pontlieue;le-mans-pontlieue;87463059;FRHNA;f;4661
3883;Amazy;amazy;87734905;FRHNB;f;
3884;Monceaux-le-Comte;monceaux-le-comte;87734970;FRHND;f;
3885;St-Loup Place de l’Église;st-loup-place-de-leglise;;FRHNE;f;
3887;Le Mans Viaduc;le-mans-viaduc;87463067;FRHNG;f;4661
3889;La Place;la-place;87739862;FRHNI;f;
3890;Les Marguerons;les-marguerons;87739870;FRHNJ;f;
3891;Muse;muse;;FRHNK;f;
3892;Pont-de-Cotte;pont-de-cotte;87739904;FRHNL;f;
3893;Remigny;remigny;87739912;FRHNM;f;
3896;Le Mans Boulevard Lefaucheux;le-mans-boulevard-lefaucheux;87463042;FRHNP;f;4661
3897;St-Symphorien-des-Bois;st-symphorien-des-bois;87739961;FRHNQ;f;
3898;Vions—Chanaz;vions-chanaz;87741108;FRHNW;f;
3899;Chindrieux;chindrieux;87741116;FRHNX;f;
3900;Chanoy;chanoy;87215921;FRHNY;f;
3901;Viviers-du-Lac;viviers-du-lac;87741140;FRHNZ;f;
3902;Cholet Les Halles;cholet-les-halles;87462960;FRHOB;f;
3904;Cruet;cruet;;FRHOD;f;
3906;Chamousset;chamousset;87741231;FRHOF;f;
3907;Argentine;argentine;87741272;FRHOG;f;
3908;Épierre—St-Léger;epierre-st-leger;87741280;FRHOH;f;
3909;Les Chavannes—St-Rémy;les-chavannes-st-remy;87741298;FRHOI;f;
3910;St-Avre—La Chambre;st-avre-la-chambre;87741306;FRHOJ;f;
3912;Aiguebelette-le-Lac;aiguebelette-le-lac;87741421;FRHOL;f;
3913;Lépin-le-Lac—La Bauche;lepin-le-lac-la-bauche;87741439;FRHOM;f;
3914;La Bridoire;la-bridoire;87741447;FRHON;f;
3915;St-Béron—La Bridoire;st-beron-la-bridoire;87741454;FRHOO;f;
3916;Domessin—Le-Bonnard;domessin-le-bonnard;87741462;FRHOP;f;
3917;Pont-de-Beauvoisin;pont-de-beauvoisin;87741470;FRHOQ;f;
3918;Les Abrets—Fitilieu;les-abrets-fitilieu;87741496;FRHOS;f;
3919;Virieu-le-Grand—Belley;virieu-le-grand-belley;87741504;FRHOT;f;
3920;Grésy-sur-Isère;gresy-sur-isere;87741611;FRHOV;f;
3921;Frontenex;frontenex;87741629;FRHOW;f;
3922;Diebling Maison Forestière;diebling-maison-forestiere;87476861;FRHOX;f;
3924;La Bathie;la-bathie;87741678;FRHOZ;f;
3925;Cevins;cevins;87741686;FRHPA;f;
3926;Notre-Dame-de-Briançon;notre-dame-de-briancon;87741694;FRHPB;f;
3927;Petit-Cœur—La Léchère;petit-coeur-la-lechere;87741702;FRHPC;f;
3928;Aigueblanche;aigueblanche;87741710;FRHPD;f;
3930;Romelfing Église;romelfing-eglise;87476911;FRHPF;f;
3931;Landry;landry;87741777;FRHPG;f;
3932;Antignac (Cantal);antignac-cantal;87110221;FRHPH;f;
3933;Ambilly;ambilly;87742031;FRHPM;f;
3934;St-Jean-de-Maurienne—Arvan;st-jean-de-maurienne-arvan;87742320;FRHPN;f;
3936;Romelfing Route Départementale;romelfing-route-departementale;87476887;FRHPP;f;
3938;Gérardmer Les Bas-Rupts;gerardmer-les-bas-rupts;;FRHPR;f;
3939;Collonges (Ain);collonges-ain;87742601;FRHPS;f;
3940;Longeray;longeray;87742627;FRHPT;f;
3941;Gérardmer La Mauselaine;gerardmer-la-mauselaine;;FRHPU;f;
3942;Val-Thoiry;val-thoiry;87742650;FRHPV;f;5300
3945;Vébret;vebret;87110213;FRHPY;f;
3948;La Vavrette—Tossiat;la-vavrette-tossiat;87743104;FRHQB;f;
3949;St-Martin-du-Mont;st-martin-du-mont;87743112;FRHQC;f;
3950;Pont-d’Ain;pont-dain;87743120;FRHQD;f;
3951;Ambronay—Priay;ambronay-priay;87743146;FRHQE;f;
3952;St-Étienne-du-Bois;st-etienne-du-bois;;FRHQF;f;
3953;Le Moulin-des-Ponts;le-moulin-des-ponts;;FRHQG;f;
3954;Coligny;coligny;;FRHQH;f;
3955;Ceyzériat;ceyzeriat;87743302;FRHQI;f;
3956;Remiremont Pont;remiremont-pont;87476846;FRHQJ;f;
3957;Villereversure;villereversure;87743328;FRHQK;f;
3958;Simandre-sur-Suran;simandre-sur-suran;87743336;FRHQL;f;
3959;Cize—Bolozon;cize-bolozon;87743344;FRHQM;f;
3960;Nurieux;nurieux;87743351;FRHQN;f;
3961;Nantua;nantua;87743419;FRHQO;f;
3962;Les Neyrolles;les-neyrolles;87743435;FRHQP;f;
3963;Montréal;montreal;87743500;FRHQQ;f;
3964;Martignat;martignat;87743518;FRHQR;f;
3965;Bellignat;bellignat;87743526;FRHQS;f;
3969;Molinges;molinges;87743591;FRHQW;f;
3972;Gerbeviller Foch;gerbeviller-foch;87476788;FRHQZ;f;
3973;Lunéville Lycée Professionnel;luneville-lycee-professionnel;87476747;FRHRA;f;9346
3977;St-Rambert-en-Bugey;st-rambert-en-bugey;87743740;FRHRE;f;
3978;Tenay—Hauteville;tenay-hauteville;87743757;FRHRF;f;
3983;Farges;farges;87745141;FRHRL;f;
3984;Greny;greny;;FRHRM;f;
3985;Sous-Peron;sous-peron;87745166;FRHRN;f;
3986;St-Jean-de-Gonville;st-jean-de-gonville;87745174;FRHRO;f;
3988;Yutz St-Vitus;yutz-st-vitus;87476937;FRHRQ;f;
3991;Chevry;chevry;87745240;FRHRT;f;
3993;Echenevex;echenevex;87745265;FRHRV;f;
3994;Grilly;grilly;;FRHRW;f;
3996;Divonne-les-Bains;divonne-les-bains;87745349;FRHRY;f;
3997;Pougny—Chancy;pougny-chancy;87745380;FRHRZ;f;
3999;Valleiry;valleiry;87745414;FRHSB;f;
4000;Merten République;merten-republique;87477158;FRHSC;f;
4001;St-Julien-en-Genevois;st-julien-en-genevois;87745430;FRHSD;f;
4004;Machilly;machilly;87745588;FRHSK;f;
4005;Bons-en-Chablais;bons-en-chablais;87745596;FRHSL;f;
4007;Perrignier;perrignier;87745620;FRHSN;f;
4010;Châtillon-en-Michaille;chatillon-en-michaille;87745711;FRHSS;f;
4011;St-Germain-de-Joux;st-germain-de-joux;87745729;FRHST;f;
4012;Charix—Lalleyriat;charix-lalleyriat;87745737;FRHSU;f;
4013;Hirson;hirson;;FRHSV;f;
4015;Seyssel—Corbonod;seyssel-corbonod;87745828;FRHSX;f;
4018;Grésy-sur-Aix;gresy-sur-aix;87746107;FRHTB;f;
4021;Rumilly;rumilly;87746149;FRHTE;f;
4022;Lyon Jean Macé;lyon-jean-mace;87282624;FRHTF;f;4718
4023;Hettange-Grande;hettange-grande;87191163;FRHTG;f;
4025;Pringy (Haute Savoie);pringy-haute-savoie;87746206;FRHTK;f;
4026;St-Martin-Bellevue;st-martin-bellevue;87746222;FRHTM;f;
4027;Groisy—Thorens-la-Caille;groisy-thorens-la-caille;87746248;FRHTO;f;
4029;Chartres;chartres;;FRHTS;f;
4030;Chartres;chartres;87394007;FRQTJ;t;4029
4031;St-Pierre-en-Faucigny;st-pierre-en-faucigny;87746313;FRHTT;f;
4032;Bonneville;bonneville;87746339;FRHTV;f;
4033;Marignier;marignier;87746347;FRHTW;f;
4035;Cluses;cluses;87746370;FRHTZ;f;
4037;Magland;magland;87746412;FRHUB;f;
4039;Reignier;reignier;87746511;FRHUF;f;
4046;Chedde;chedde;87746701;FRHUQ;f;
4047;Servoz;servoz;87746719;FRHUR;f;
4048;Viaduc-Ste-Marie;viaduc-ste-marie;87746735;FRHUT;f;
4049;Les Houches;les-houches;87746743;FRHUU;f;
4050;Taconnaz;taconnaz;87746750;FRHUV;f;
4051;Les Bossons;les-bossons;87746768;FRHUW;f;
4052;Les Pélerins;les-pelerins;87746776;FRHUX;f;
4053;Les Moussoux;les-moussoux;87746818;FRHUY;f;
4054;Les Praz-de-Chamonix;les-praz-de-chamonix;87746826;FRHUZ;f;
4055;Les Tines;les-tines;87746834;FRHVA;f;
4056;La Joux;la-joux;87746842;FRHVB;f;
4057;Argentière;argentiere;87746859;FRHVC;f;
4058;Montroc-le-Planet;montroc-le-planet;87746867;FRHVD;f;
4059;Vallorcine;vallorcine;87746875;FRHVE;f;
4060;Le Buet;le-buet;87746883;FRHVF;f;
4061;Virieu-sur-Bourbre;virieu-sur-bourbre;87747204;FRHVI;f;
4062;Chabons;chabons;87747212;FRHVJ;f;
4063;Le Grand-Lemps;le-grand-lemps;87747220;FRHVK;f;
4065;Rives;rives;87747246;FRHVM;f;
4066;Reaumont—St-Cassien;reaumont-st-cassien;87747279;FRHVN;f;
4067;Voiron;voiron;87747287;FRHVO;f;
4069;Voreppe;voreppe;87747337;FRHVQ;f;
4070;St-Egrève—St-Robert;st-egreve-st-robert;87747352;FRHVR;f;
4072;Brignoud;brignoud;87747451;FRHVV;f;
4073;Goncelin;goncelin;87747477;FRHVX;f;
4075;Pontcharra-sur-Breda—Allevard;pontcharra-sur-breda-allevard;87747493;FRHVZ;f;
4076;Pont-de-Claix;pont-de-claix;87747519;FRHWA;f;
4077;Jarrie—Vizille;jarrie-vizille;87747535;FRHWB;f;
4078;St-Georges-de-Commiers;st-georges-de-commiers;87747568;FRHWC;f;
4080;Monestier-de-Clermont;monestier-de-clermont;87747592;FRHWE;f;
4082;Clelles—Mens;clelles-mens;87747626;FRHWG;f;
4085;Lus-la-Croix-Haute;lus-la-croix-haute;87747667;FRHWK;f;
4088;Moirans—La-Galifette;moirans-la-galifette;87747691;FRHWN;f;4774
4092;Grésin;gresin;87749465;FRHWS;f;
4093;Logras;logras;87749473;FRHWT;f;
4094;Sauverny;sauverny;87749499;FRHWU;f;
4095;Villemotier;villemotier;;FRHWV;f;
4100;Sisteron;sisteron;87751206;FRHXE;f;
4102;Les Mées;les-mees;87751248;FRHXH;f;
4104;La Brillanne—Oraison;la-brillanne-oraison;87751271;FRHXJ;f;
4105;Volx;volx;87751313;FRHXL;f;
4106;Manosque—Gréoux-les-Bains;manosque-greoux-les-bains;87751321;FRHXM;f;
4107;Pertuis;pertuis;87751362;FRHXN;f;
4108;Meyrargues;meyrargues;87751370;FRHXO;f;
4109;Gardanne;gardanne;87751420;FRHXP;f;
4110;Simiane;simiane;87751438;FRHXQ;f;
4111;Malijai;malijai;87751453;FRHXR;f;
4112;Mallemoisson;mallemoisson;87751461;FRHXS;f;
4115;L’Ariane—La Trinité;lariane-la-trinite;87751529;FRHXV;f;
4116;Séon—St-Henry;seon-st-henry;87751636;FRHXW;f;4790
4117;St-Louis-les-Aygalades;st-louis-les-aygalades;87751644;FRHXX;f;4790
4120;St-Marcel;st-marcel;87751701;FRHYA;f;
4121;La Pomme;la-pomme;87751719;FRHYB;f;
4122;La Penne-sur-Huveaune;la-penne-sur-huveaune;87751743;FRHYC;f;
4123;Aubagne;aubagne;87751750;FRHYD;f;
4124;Cassis;cassis;87751776;FRHYE;f;
4125;Septèmes;septemes;87751800;FRHYF;f;
4127;Ste-Marthe-en-Provence;ste-marthe-en-provence;87751842;FRHYH;f;
4128;St-Chamas;st-chamas;87753202;FRHYK;f;
4129;Berre;berre;87753228;FRHYL;f;
4130;Rognac;rognac;87753251;FRHYM;f;
4131;Pas-des-Lanciers;pas-des-lanciers;87753285;FRHYO;f;
4132;Istres;istres;87753418;FRHYP;f;
4133;Rassuen;rassuen;87753426;FRHYQ;f;
4134;Fos-sur-Mer;fos-sur-mer;87753442;FRHYR;f;
4135;Croix-Sainte;croix-sainte;87753491;FRHYS;f;
4136;Martigues;martigues;87753509;FRHYT;f;
4138;La Couronne—Carro;la-couronne-carro;87753541;FRHYV;f;
4139;Sausset-les-Pins;sausset-les-pins;87753558;FRHYW;f;
4140;Carry-le-Rouet;carry-le-rouet;87753566;FRHYX;f;
4141;La Redonne—Ensuès;la-redonne-ensues;87753574;FRHYY;f;
4142;Niolon;niolon;87753582;FRHYZ;f;
4143;Arles;arles;87753657;FRHZA;f;
4144;Orgon;orgon;87753707;FRHZC;f;
4145;Sénas;senas;87753715;FRHZD;f;
4146;Lamanon;lamanon;87753731;FRHZE;f;
4147;Salon;salon;87753764;FRHZF;f;
4149;St-Cyr—Les Lecques—La Cadière;st-cyr-les-lecques-la-cadiere;87755215;FRHZI;f;
4150;Ollioules—Sanary-sur-Mer;ollioules-sanary-sur-mer;87755231;FRHZJ;f;
4151;Hazebrouck;hazebrouck;87286302;FRHZK;f;
4153;La Garde;la-garde;87755306;FRHZM;f;
4154;Solliès-Pont;sollies-pont;87755330;FRHZN;f;
4155;Cuers—Pierrefeu;cuers-pierrefeu;87755355;FRHZO;f;
4156;Puget-Ville;puget-ville;87755363;FRHZP;f;
4157;Carnoules;carnoules;87755371;FRHZQ;f;
4158;Pignans;pignans;87755389;FRHZR;f;
4159;Gonfaron;gonfaron;87755397;FRHZS;f;
4160;Le Luc-et-le-Cannet;le-luc-et-le-cannet;87755405;FRHZT;f;
4161;Vidauban;vidauban;87755421;FRHZU;f;
4163;Villeneuve-Loubet Plage;villeneuve-loubet-plage;87756304;FRHZZ;f;
4165;Cros-de-Cagnes;cros-de-cagnes;87756338;FRIAB;f;
4166;St-Laurent-du-Var;st-laurent-du-var;87756346;FRIAC;f;
4167;Cap-d’Ail;cap-dail;87756395;FRIAD;f;
4168;Cap-Martin—Roquebrune;cap-martin-roquebrune;87756460;FRIAE;f;
4169;Carnoles;carnoles;87756478;FRIAF;f;
4171;La Trinité-Victor;la-trinite-victor;87756767;FRIAI;f;
4172;Drap—Cantaron;drap-cantaron;87756775;FRIAJ;f;
4173;Peillon—Ste-Thècle;peillon-ste-thecle;87756783;FRIAK;f;
4174;Peille;peille;87756791;FRIAL;f;
4175;L’Escarène;lescarene;87756809;FRIAM;f;
4176;Touët-de-l’Escarène;touet-de-lescarene;87756817;FRIAN;f;
4177;Sospel;sospel;87756825;FRIAO;f;
4178;Fontan—Saorge;fontan-saorge;87756858;FRIAQ;f;
4179;St-Dalmas-de-Tende;st-dalmas-de-tende;87756866;FRIAR;f;
4180;La Brigue;la-brigue;87756874;FRIAS;f;
4181;Tende;tende;87756882;FRIAT;f;
4182;Pins-Justaret;pins-justaret;87618116;FRIAV;f;
4183;Annonay;annonay;;FRIAX;f;
4184;Annonay Zone Industrielle;annonay-zone-industrielle;87336909;FRIEY;f;4183
4186;Fréjus Gare Autotrain;frejus-gare-autotrain;87757518;FRIBA;f;4583
4187;Boulouris-sur-Mer;boulouris-sur-mer;87757534;FRIBB;f;
4188;Le Dramont;le-dramont;87757542;FRIBC;f;
4189;Anthéor—Cap-Roux;antheor-cap-roux;87757567;FRIBD;f;
